GO Primary Key (Year plus Incident Number),Council District,GO Highest Offense Desc,Crime Type,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate
20185029080,7,BURGLARY OF VEHICLE,Theft,2018-07-31,12820 N LAMAR BLVD,N,2018-07-31,E,78753,18.48,3133369,10124408
20185047985,7,BURGLARY OF VEHICLE,Theft,2018-11-29,11410 CENTURY OAKS TER,N,2018-12-03,A,78758,18.49,3118245,10119454
20183330770,3,ROBBERY BY ASSAULT,Robbery,2018-11-29,2200 WILLOW CREEK DR,,,H,78741,23.15,3118401,10057171
20185052598,2,THEFT BY SHOPLIFTING,Theft,2018-12-31,107 W STASSNEY LN,N,2019-01-01,F,78745,24.02,3104578,10047511
20188002481,8,THEFT BY SHOPLIFTING,Theft,2018-06-23,6900 BRODIE LN,C,2018-08-29,D,78749,17.5,3087289,10051111
20181811222,9,BURGLARY OF RESIDENCE,Burglary,2018-06-30,2206 NUECES ST,N,2018-07-02,B,78705,6.04,3113752,10077216
20183460615,2,THEFT,Theft,2018-12-12,2381 E SH 71 WB,N,2018-12-13,H,78617,23.1,3140555,10051931
20185028875,3,THEFT,Theft,2018-07-29,710 E BEN WHITE BLVD EB,N,2018-07-30,D,78745,24.03,3110517,10052730
20183221252,9,THEFT,Theft,2018-11-18,1801 E 51ST ST,C,2018-11-26,B,78723,3.06,3127952,10083340
20181831841,4,AGG ASSAULT,Agg Assault,2018-07-02,N IH 35 SVRD NB / E ST JOHNS AVE,N,2018-09-11,I,78752,18.12,3126097,10094499
20185047421,4,THEFT,Theft,2018-11-26,7316 CAMERON RD,N,2019-01-03,I,78752,18.12,3130160,10093252
20185024001,7,BURGLARY OF VEHICLE,Theft,2018-06-25,4600 SETON CENTER PKWY,N,2018-06-26,A,78759,17.54,3113440,10119627
20183191628,2,ROBBERY BY ASSAULT,Robbery,2018-11-15,7900 PEACEFUL HILL LN,N,2018-11-18,F,78748,24.22,3100794,10038912
20188003153,9,THEFT OF BICYCLE,Theft,2018-08-16,4646 MUELLER BLVD,N,2018-09-07,B,78723,3.06,3125315,10082581
20183341302,2,AUTO THEFT,Auto Theft,2018-11-30,7016 WALKUP LN,N,2018-11-30,F,78747,24.26,3116588,10027927
20185047383,3,THEFT,Theft,2018-11-26,4352 S IH 35 SVRD SB,N,2018-11-26,D,78745,24.03,3110847,10050259
20185048841,7,THEFT,Theft,2018-12-05,2900 CENTURY PARK BLVD,N,2018-12-11,A,78727,18.47,3127947,10131892
20188002588,8,BURGLARY OF VEHICLE,Theft,2018-07-06,5701 S MOPAC EXPY NB,N,2018-07-09,D,78749,17.5,3087906,10055406
20183121501,1,BURGLARY OF RESIDENCE,Burglary,2018-11-08,2504 NEW YORK DR,N,2018-11-12,C,78702,8.02,3123546,10073108
20185050414,4,BURGLARY OF VEHICLE,Theft,2018-12-14,108 DENSON DR,,,I,78752,15.03,3122010,10092885
20182060332,5,BURGLARY OF RESIDENCE,Burglary,2018-07-25,3101 DAVIS LN,C,2018-10-18,F,78748,17.46,3085756,10041748
20182790787,1,THEFT,Theft,2018-10-06,8404 GARCREEK CIR,N,2018-10-17,C,78724,22.02,3149935,10081264
20185047262,3,BURGLARY OF VEHICLE,Theft,2018-11-25,4600 ELMONT DR,N,2018-11-27,H,78741,23.17,3122852,10060647
20188002981,9,THEFT,Theft,2018-07-23,1032 E 46TH ST,N,2018-08-08,B,78751,3.04,3123003,10084183
20183480510,2,BURGLARY OF VEHICLE,Theft,2018-12-14,7712 E RIVERSIDE DR,N,2019-01-09,H,78744,24.31,3131625,10052607
20182191110,3,AGG ASSAULT,Agg Assault,2018-08-07,1306 E 6TH ST,C,2018-09-25,G,78702,9.02,3118772,10069431
20182361560,6,BURGLARY OF RESIDENCE,Burglary,2018-08-24,13005 HEINEMANN DR,N,2018-08-27,A,78727,17.85,3112215,10133423
20185030314,3,THEFT,Theft,2018-08-08,511 POST ROAD DR,N,2018-08-08,D,78704,13.08,3106845,10056087
20183341553,4,BURGLARY OF VEHICLE,Theft,2018-11-30,9909 WOODGLEN DR,N,2018-12-03,E,78753,18.33,3134543,10104782
20183620437,9,BURGLARY NON RESIDENCE,Burglary,2018-12-28,900 S 1ST ST,N,2019-02-06,D,78704,13.05,3111352,10065803
20182520822,2,THEFT,Theft,2018-09-09,6600 ANTELOPE CIR,N,2018-09-16,F,78745,24.1,3099383,10045517
20185025041,5,BURGLARY OF VEHICLE,Theft,2018-07-03,515 E SLAUGHTER LN,N,2018-07-05,F,78744,24.25,3103831,10032503
20185035119,2,BURGLARY OF VEHICLE,Theft,2018-09-06,1005 W STASSNEY LN,N,2018-09-07,F,78745,24.1,3101057,10049257
20182561740,8,THEFT,Theft,2018-09-13,7912 W US 290 HWY,N,2018-09-18,D,78736,17.69,3068784,10055787
20182150199,9,ROBBERY BY ASSAULT,Robbery,2018-08-03,301 E 7TH ST,C,2018-12-26,G,78701,11,3115211,10070823
20185026759,6,BURGLARY OF VEHICLE,Theft,2018-07-15,9718 ANDERSON VILLAGE DR,N,2018-07-16,A,78729,204.08,3099332,10141015
20185027530,7,BURG NON RESIDENCE SHEDS,Burglary,2018-07-20,3210 ESPERANZA XING,N,2018-08-22,A,78758,18.49,3119294,10118872
20185047973,7,BURGLARY OF VEHICLE,Theft,2018-11-29,3111 PALM WAY,N,2018-12-03,A,78758,18.49,3120202,10119794
20182791104,9,SEXUAL ASSAULT OF CHILD/OBJECT,Rape,2018-10-06,,,,B,78723,3.06,,
20185032508,8,BURGLARY OF VEHICLE,Theft,2018-08-21,3050 TAMARRON BLVD,N,2018-08-21,D,78746,19.1,3095695,10066843
20182671053,3,BURGLARY NON RESIDENCE,Burglary,2018-09-24,409 W BEN WHITE BLVD SVRD EB,N,2018-10-25,D,78745,20.03,3106766,10054723
20183630532,2,AUTO THEFT,Auto Theft,2018-12-29,7601 E BEN WHITE BLVD SVRD EB,N,2018-12-31,H,78744,24.31,3130550,10052537
20185031257,7,THEFT,Theft,2018-08-13,9333 RESEARCH BLVD NB,N,2018-08-14,A,78759,17.53,3114335,10112465
20185025664,2,THEFT,Theft,2018-07-07,3120 MONTOPOLIS DR,N,2018-07-09,F,78744,24.31,3124040,10050182
20181711305,3,THEFT,Theft,2018-06-20,915 W OLTORF ST,N,2018-07-04,D,78704,13.07,3107741,10061625
20185036023,3,BURGLARY OF VEHICLE,Theft,2018-09-12,3600 S IH 35 SVRD SB,N,2018-09-17,D,78704,23.08,3112780,10054090
20185028933,8,BURGLARY OF VEHICLE,Theft,2018-07-30,4016 IDALIA DR,N,2018-08-01,D,78749,17.4,3077596,10038603
20185038848,2,THEFT,Theft,2018-09-30,1912 E WILLIAM CANNON DR,N,2018-10-12,F,78744,24.19,3108106,10041682
20182620649,4,BURGLARY OF RESIDENCE,Burglary,2018-09-19,9200 NORTH PLZ,N,2018-12-11,E,78753,18.13,3131540,10102640
20185027801,4,BURGLARY OF VEHICLE,Theft,2018-07-22,1308 MC KIE DR,N,2018-07-23,I,78752,18.12,3130143,10093602
20183150381,3,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-11-11,2711 S IH 35 SVRD NB,N,2019-05-08,H,78741,23.07,3114575,10056441
20185028778,2,THEFT,Theft,2018-07-28,8800 S 1ST ST,N,2018-09-11,F,78748,24.23,3097309,10036579
20185041134,1,THEFT,Theft,2018-10-15,3601 E MARTIN LUTHER KING JR BLVD,N,2018-10-31,C,78721,21.09,3129050,10076748
20188004022,9,THEFT OF BICYCLE,Theft,2018-10-14,505 W 22ND ST,N,2018-10-17,B,78705,6.04,3113974,10076884
20188003304,2,BURGLARY OF VEHICLE,Theft,2018-08-24,12232 LOMA VISTA CIR,N,2018-09-04,H,78617,24.33,3151177,10037666
20182610126,4,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-09-18,609 BLACKSON AVE,N,2019-02-21,I,78752,18.04,3125896,10095654
20185023896,2,BURGLARY OF VEHICLE,Theft,2018-06-24,6405 S IH 35 NB,N,2018-06-25,F,78744,24.27,3106568,10042718
20181811699,9,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-06-30,115 SANDRA MURAIDA WAY,C,2018-07-10,G,78703,12,3110432,10070585
20182021026,9,THEFT BY SHOPLIFTING,Theft,2018-07-21,525 N LAMAR BLVD,C,2018-07-23,G,78703,12,3110740,10071581
20183041090,3,BURGLARY OF RESIDENCE,Burglary,2018-10-31,2003 IROQUOIS LN,C,2018-11-02,H,78741,23.07,3116508,10056080
20185026498,5,BURGLARY OF VEHICLE,Theft,2018-07-13,1701 W BEN WHITE BLVD SVRD EB,N,2018-07-16,D,78745,20.02,3101460,10055472
20188002617,10,THEFT OF BICYCLE,Theft,2018-07-05,4330 BULL CREEK RD,N,2018-07-13,B,78731,1.01,3110092,10089280
20185023813,1,BURGLARY OF VEHICLE,Theft,2018-06-23,914 JUNIPER ST,N,2018-06-25,C,78702,8.04,3118284,10071714
20185038613,7,BURGLARY OF VEHICLE,Theft,2018-09-28,8503 CONTOUR DR,N,2018-09-28,I,78757,18.18,3121039,10104943
20185038666,9,BURGLARY OF COIN-OP MACHINE,Theft,2018-09-28,1209 E 51ST ST,N,2018-10-01,B,78723,3.06,3125149,10085402
20188003929,9,THEFT OF BICYCLE,Theft,2018-10-08,404 RIO GRANDE ST,N,2018-10-17,G,78701,11,3111903,10070859
20188003284,9,THEFT FROM PERSON,Theft,2018-08-25,403 E 6TH ST,N,2018-08-28,G,78701,11,3115468,10070315
20181851141,9,THEFT,Theft,2018-07-04,2509 SHERWOOD LN,N,2018-08-06,D,78704,23.08,3111970,10058779
20185035379,8,BURGLARY OF VEHICLE,Theft,2018-09-08,2100 BARTON SPRINGS RD,N,2018-09-24,D,78746,19.11,3106393,10070460
20185035381,9,THEFT,Theft,2018-09-08,302 E 6TH ST,N,2018-09-11,G,78701,11,3115180,10070609
20185026605,9,THEFT,Theft,2018-07-13,1000 W CESAR CHAVEZ ST,N,2018-07-16,B,78703,12,3109705,10070376
20182130720,3,BURGLARY OF RESIDENCE,Burglary,2018-08-01,1130 BROOKSWOOD AVE,N,2018-08-02,C,78721,21.11,3131255,10070354
20181960745,3,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-07-15,2336 DOUGLAS ST,N,2018-07-18,H,78741,23.13,3117763,10056344
20185030280,9,BURGLARY OF COIN-OP MACHINE,Theft,2018-08-07,2900 MANOR RD,N,2018-08-14,C,78722,4.02,3124404,10077490
20185026179,10,THEFT,Theft,2018-07-11,7300 FM 2222 RD,N,2018-07-12,A,78750,17.16,3094562,10108085
20185035262,3,BURGLARY OF VEHICLE,Theft,2018-09-07,400 WESTMORLAND DR,N,2018-09-10,D,78745,24.03,3107109,10049006
20182590178,4,THEFT FROM PERSON,Theft,2018-09-16,1115 RUTLAND DR,,,E,78758,18.19,3126574,10106918
20185027002,2,THEFT,Theft,2018-07-17,3600 PRESIDENTIAL BLVD,N,2018-09-06,AP,78719,9800,3138850,10047302
20182830827,10,THEFT BY SHOPLIFTING,Theft,2018-10-10,10710 RESEARCH BLVD SVRD SB,,,A,78759,17.22,3112026,10118168
20182261276,1,RAPE,Rape,2018-08-14,,,,C,78722,4.02,,
20188003311,9,BURGLARY OF VEHICLE,Theft,2018-07-20,917 E 48TH ST,N,2018-08-28,B,78751,3.04,3122890,10085097
20185027199,6,THEFT BY SHOPLIFTING,Theft,2018-07-18,10900 LAKELINE MALL DR,N,2018-08-15,A,78717,203.11,3095631,10145975
20188002629,8,THEFT OF BICYCLE,Theft,2018-07-03,2131 WILLIAM BARTON DR,N,2018-07-17,D,78746,19.11,3105587,10069241
20182551309,9,BURGLARY OF VEHICLE,Theft,2018-09-12,W 10TH ST / EASON ST,N,2018-09-17,B,78703,12,3108951,10074484
20185025732,4,THEFT,Theft,2018-07-08,9024 NORTHGATE BLVD,N,2018-07-12,E,78758,18.2,3121526,10108096
20185031746,3,THEFT BY SHOPLIFTING,Theft,2018-08-16,2206 HIDALGO ST,N,2018-08-23,C,78702,9.02,3122337,10068402
20188002552,9,THEFT FROM PERSON,Theft,2018-07-01,403 E 6TH ST,N,2018-07-05,G,78701,11,3115468,10070315
20185034220,7,THEFT,Theft,2018-08-31,3311 ESPERANZA XING,N,2018-09-03,A,78758,18.49,3118196,10118869
20182090966,4,AGG SEXUAL ASSAULT CHILD/OBJEC,Rape,2018-07-28,,C,2018-10-10,E,78758,18.22,,
20188003846,7,BURGLARY OF VEHICLE,Theft,2018-10-02,12310 LITTLE EMILY WAY,N,2018-10-03,E,78753,18.39,3140057,10116434
20185035081,6,THEFT FROM AUTO,Theft,2018-09-06,13292 POND SPRINGS RD,N,2018-09-10,A,78729,204.06,3100419,10135754
20188002557,6,THEFT,Theft,2018-07-03,13355 N US 183 HWY NB,N,2018-07-05,A,78729,204.06,3099043,10134588
20182670501,3,BURGLARY OF VEHICLE,Theft,2018-09-24,2721 S CONGRESS AVE,N,2018-11-18,D,78704,23.08,3110523,10058462
20185032582,9,BURGLARY OF VEHICLE,Theft,2018-08-21,1118 W 10TH ST,N,2018-08-22,B,78703,12,3110505,10073552
20185032860,9,THEFT,Theft,2018-08-23,701 W 51ST ST,N,2018-08-24,B,78751,3.05,3117725,10088322
20188003687,6,THEFT FROM AUTO,Theft,2018-09-19,13401 LEGENDARY DR,N,2018-09-20,A,78727,17.85,3115528,10132788
20185029568,7,THEFT FROM AUTO,Theft,2018-08-02,12427 TECH RIDGE BLVD,N,2018-08-06,E,78753,18.39,3137106,10118778
20185026004,6,THEFT BY SHOPLIFTING,Theft,2018-07-10,11200 LAKELINE MALL DR,N,2018-07-12,A,78613,203.18,3092523,10143915
20188002879,8,BURGLARY OF VEHICLE,Theft,2018-07-31,3621 W SLAUGHTER LN,N,2018-08-17,D,78749,17.4,3079999,10039550
20182351334,4,BURGLARY OF RESIDENCE,Burglary,2018-08-23,1411 RUTLAND DR,N,2018-09-24,E,78758,18.2,3124525,10108089
20182820475,5,AUTO THEFT,Auto Theft,2018-10-09,2803 CHENEY CV,N,2018-12-27,F,78745,17.46,3087477,10041541
20182691461,4,BURGLARY OF RESIDENCE,Burglary,2018-09-26,10300 PARKFIELD DR,N,2018-09-27,E,78758,18.21,3126724,10110343
20185026434,4,BURGLARY OF VEHICLE,Theft,2018-07-12,1200 BROADMOOR DR,N,2018-07-13,I,78723,21.05,3125735,10086793
20183501540,9,AGG ROBBERY/DEADLY WEAPON,Robbery,2018-12-16,700 TRINITY ST,N,2019-01-11,G,78701,11,3115515,10070800
20185038470,7,THEFT BY SHOPLIFTING,Theft,2018-09-27,9503 RESEARCH BLVD SVRD NB,N,2018-10-01,A,78759,17.53,3113303,10113997
20185030546,9,BURGLARY OF VEHICLE,Theft,2018-08-09,20 N IH 35 SVRD SB,N,2018-08-20,G,78701,11,3116222,10065572
20188003738,1,BURGLARY OF VEHICLE,Theft,2018-09-24,8410 E US 290 HWY EB,N,2018-09-25,C,78724,22.01,3139308,10093154
20185036629,1,BURGLARY OF VEHICLE,Theft,2018-09-16,11008 CAIRNHILL CT,N,2018-09-17,C,78754,18.56,3152022,10100115
20185035905,3,THEFT,Theft,2018-09-11,4715 S CONGRESS AVE,N,2018-09-18,D,78745,24.03,3106561,10051092
20185031453,2,BURGLARY OF VEHICLE,Theft,2018-08-14,7601 E BEN WHITE BLVD SVRD EB,N,2018-08-17,H,78744,24.31,3130550,10052537
20182180458,2,BURGLARY NON RESIDENCE,Burglary,2018-08-06,6400 S CONGRESS AVE,N,2018-09-05,F,78745,24.02,3103883,10044621
20182780936,4,BURGLARY NON RESIDENCE,Burglary,2018-10-05,1044 CAMINO LA COSTA,N,2018-10-22,I,78752,18.12,3127415,10091791
20188004215,3,BURGLARY OF VEHICLE,Theft,2018-10-20,400 GROVE BLVD,N,2018-10-29,H,78741,23.17,3127604,10062111
20185030110,2,BURGLARY OF VEHICLE,Theft,2018-08-06,117 W WILLIAM CANNON DR,N,2018-08-14,F,78745,24.22,3103011,10043281
20181811141,9,ROBBERY BY ASSAULT,Robbery,2018-06-30,710 W 6TH ST,N,2018-10-16,G,78701,11,3112006,10071496
20185034429,10,THEFT,Theft,2018-09-02,10616 RESEARCH BLVD SVRD SB,N,2018-09-03,A,78759,17.22,3112007,10117918
20182390676,8,BURG NON RESIDENCE SHEDS,Burglary,2018-08-27,7815 W US 290 HWY,N,2018-09-11,D,78749,17.37,3069554,10055018
20182311531,5,AGG SEXUAL ASSAULT CHILD/OBJEC,Rape,2018-08-19,,N,2018-09-04,F,78748,17.48,,
20183040855,4,AUTO THEFT,Auto Theft,2018-10-31,1130 RUTHERFORD LN,N,2018-11-06,E,78753,18.13,3130765,10097442
20182110778,6,SEXUAL ASSAULT W/ OBJECT,Rape,2018-07-30,,N,2018-11-26,A,78717,203.11,,
20182121571,1,AUTO THEFT,Auto Theft,2018-07-31,6301 HAROLD CT,,,C,78721,21.1,3136641,10070824
20183010553,9,THEFT,Theft,2018-10-28,100 E 6TH ST,N,2018-10-30,G,78701,11,3114359,10070764
20182440882,3,THEFT,Theft,2018-09-01,710 E BEN WHITE BLVD WB,,,D,78704,24.03,3110268,10052995
20182380501,9,AUTO THEFT,Auto Theft,2018-08-26,211 WALTER SEAHOLM DR,N,2018-08-29,G,78703,12,3111190,10070480
20188003891,7,THEFT,Theft,2018-10-04,11700 ROCK ROSE AVE,N,2018-10-09,A,78758,18.49,3119599,10119983
20181820795,2,AUTO THEFT,Auto Theft,2018-07-01,5009 BRASSIEWOOD DR,N,2018-07-05,F,78744,24.12,3113871,10039981
20181871899,6,AUTO THEFT,Auto Theft,2018-07-06,13729 N US 183 HWY SVRD NB,N,2018-07-10,A,78729,204.08,3097076,10139722
20182931002,2,THEFT FROM PERSON,Theft,2018-10-20,S PLEASANT VALLEY RD / E STASSNEY LN,N,2018-10-24,F,78744,24.11,3114345,10043804
20181941027,9,AGG ASSAULT,Agg Assault,2018-07-13,200 E 6TH ST,N,2018-09-05,G,78701,11,3114822,10070669
20188004459,5,BURGLARY OF VEHICLE,Theft,2018-11-09,10516 BEARD AVE,N,2018-11-17,F,78748,17.48,3085601,10034161
20183340613,3,AUTO THEFT,Auto Theft,2018-11-30,5126 E 5TH ST,N,2018-12-14,C,78702,21.11,3128813,10065238
20185033303,7,THEFT,Theft,2018-08-26,2525 W ANDERSON LN,N,2018-08-27,B,78757,15.01,3116494,10102601
20182371176,7,THEFT,Theft,2018-08-25,2525 W ANDERSON LN,C,2018-08-25,B,78757,15.01,3116494,10102601
20185027178,1,THEFT OF AUTO PARTS,Theft,2018-07-18,9101 WALL ST,N,2018-07-19,E,78754,18.34,3136903,10098519
20182040989,7,THEFT OF TRAILER,Theft,2018-07-23,13309 N IH 35 SVRD NB,N,2018-07-25,E,78753,18.39,3135406,10125987
20183021281,3,THEFT BY SHOPLIFTING,Theft,2018-10-29,2508 E RIVERSIDE DR,C,2018-10-29,H,78741,23.04,3120958,10059176
20185040337,9,THEFT OF BICYCLE,Theft,2018-10-10,E 6TH ST / BRAZOS ST,N,2018-10-10,G,78701,11,3114741,10070624
20182760290,3,THEFT,Theft,2018-10-03,4405 E RIVERSIDE DR,N,2018-10-10,H,78741,23.14,3120615,10058135
20182860278,2,THEFT OF LICENSE PLATE,Theft,2018-10-13,5803 LIBYAN DR,N,2018-11-20,F,78745,24.09,3099538,10049254
20188004711,3,THEFT,Theft,2018-11-29,3000 BRINWOOD AVE,N,2018-12-03,D,78704,13.08,3109049,10057925
20183360210,3,AGG ASSAULT,Agg Assault,2018-12-02,4100 TERRY O LN,,,D,78745,24.03,3110162,10052740
20182150767,4,BURGLARY NON RESIDENCE,Burglary,2018-08-03,6700 MIDDLE FISKVILLE RD,N,2018-08-04,I,78752,15.03,3124980,10093012
20185040140,1,BURGLARY OF VEHICLE,Theft,2018-10-09,12001 DESSAU RD,N,2018-10-11,E,78754,18.34,3141598,10111856
20185042313,4,THEFT BY SHOPLIFTING,Theft,2018-10-22,9433 PARKFIELD DR,N,2018-10-23,E,78758,18.19,3125276,10107519
20188003705,3,THEFT,Theft,2018-09-23,414 THOMPSON LN,N,2018-10-03,H,78742,23.1,3133368,10061253
20182340321,4,AUTO THEFT,Auto Theft,2018-08-22,615 W ST JOHNS AVE,C,2018-08-24,I,78752,15.03,3122161,10096490
20185035785,3,BURGLARY OF VEHICLE,Theft,2018-09-11,3422 WILLOWRUN DR,N,2018-09-12,D,78704,23.08,3110552,10055330
20185035804,1,THEFT,Theft,2018-09-11,309 E 11TH ST,N,2018-09-11,G,78701,11,3115770,10072128
20183050571,1,BURGLARY NON RESIDENCE,Burglary,2018-11-01,1909 WHELESS LN,N,2018-11-28,I,78723,21.06,3130831,10087996
20185033744,5,THEFT OF BICYCLE,Theft,2018-08-28,1414 S LAMAR BLVD,N,2018-08-29,D,78704,13.03,3107799,10065094
20182171214,4,BURGLARY OF RESIDENCE,Burglary,2018-08-05,5500 DUVAL ST,N,2018-08-21,I,78751,15.03,3121941,10089389
20185049643,6,THEFT,Theft,2018-12-10,11625 N FM 620 RD,N,2019-02-04,A,78750,204.04,3087039,10138624
20183341673,4,THEFT,Theft,2018-11-30,N LAMAR BLVD / W RUNDBERG LN,C,2018-11-30,E,78758,18.19,3127942,10105660
20185046482,6,BURGLARY OF VEHICLE,Theft,2018-11-19,13776 N US 183 HWY SB,N,2018-11-20,A,78750,204.03,3096245,10141195
20185036948,4,THEFT,Theft,2018-09-18,10811 NEWMONT RD,N,2018-09-20,E,78758,18.22,3129447,10111746
20185046319,5,THEFT OF LICENSE PLATE,Theft,2018-11-17,11000 FONSO LN,N,2018-11-18,F,78748,24.07,3093810,10027535
20182680743,7,BURG NON RESIDENCE SHEDS,Burglary,2018-09-25,1011 BRENTWOOD ST,N,2018-11-06,I,78757,15.05,3119465,10095297
20182681292,5,BURGLARY OF RESIDENCE,Burglary,2018-09-25,2303 WESTERN TRAILS BLVD,N,2019-01-14,D,78745,17.12,3098339,10056611
20188004788,9,BURGLARY OF VEHICLE,Theft,2018-12-04,1410 NICKERSON ST,N,2018-12-10,H,78704,14.01,3112533,10063691
20185051408,7,BURGLARY OF VEHICLE,Theft,2018-12-21,9333 RESEARCH BLVD SVRD NB,N,2018-12-27,A,78759,17.53,3113978,10112549
20185042465,9,BURGLARY OF VEHICLE,Theft,2018-10-23,4511 DEPEW AVE,N,2018-10-24,B,78751,3.04,3121790,10084333
20183600873,4,THEFT,Theft,2018-12-26,1628 OHLEN RD,N,2018-12-31,E,78758,18.05,3121912,10106009
20185031283,1,THEFT BY SHOPLIFTING,Theft,2018-08-14,6506 DECKER LN,N,2018-09-03,C,78724,22.08,3149958,10079535
20185041519,3,THEFT,Theft,2018-10-17,2501 S IH 35 SVRD NB,N,2018-11-05,H,78741,23.07,3115068,10057440
20183050520,1,BURGLARY OF RESIDENCE,Burglary,2018-11-01,2212 ROUNTREE DR,N,2018-11-01,C,78722,4.02,3125156,10077433
20185044000,7,BURGLARY OF VEHICLE,Theft,2018-11-02,10515 N MOPAC EXPY SVRD NB,N,2018-11-05,A,78758,17.53,3116529,10116684
20185050216,10,THEFT BY SHOPLIFTING,Theft,2018-12-13,2604 W 7TH ST,N,2018-12-14,B,78703,16.02,3103930,10075816
20185024320,6,BURGLARY OF VEHICLE,Theft,2018-06-27,13301 N US 183 HWY SVRD NB,N,2018-06-28,A,78729,204.06,3099634,10134959
20185049196,3,BURGLARY OF VEHICLE,Theft,2018-12-07,4500 E OLTORF ST,N,2018-12-12,H,78741,23.14,3120060,10055834
20183581546,1,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,2018-12-25,5205 HERITAGE VILLAGE DR,C,2018-12-26,C,78724,22.08,3140754,10078297
20183111951,10,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-11-07,11901 PAVILION BLVD,C,2018-11-08,A,78759,25,3109342,10127585
20185047500,4,BURGLARY OF VEHICLE,Theft,2018-11-26,1200 BROADMOOR DR,N,2018-11-27,I,78723,21.05,3125735,10086793
20185048677,7,BURGLARY OF VEHICLE,Theft,2018-12-04,10225 RESEARCH BLVD NB,N,2018-12-05,A,78759,17.53,3112640,10116746
20185046865,6,THEFT,Theft,2018-11-21,13005 HEINEMANN DR,N,2018-11-23,A,78727,17.85,3112215,10133423
20182531023,5,ROBBERY BY ASSAULT,Robbery,2018-09-10,3421 W WILLIAM CANNON DR,N,2018-11-01,F,78745,17.29,3087397,10050075
20182571893,6,AUTO THEFT,Auto Theft,2018-09-14,10903 PECAN PARK BLVD,,,A,78750,204.03,3093480,10141647
20182250519,9,THEFT,Theft,2018-08-13,505 BARTON SPRINGS RD,N,2018-11-14,D,78704,13.05,3112386,10066866
20182361538,7,THEFT BY SHOPLIFTING,Theft,2018-08-24,10107 RESEARCH BLVD SVRD NB,C,2018-08-27,A,78759,17.53,3112263,10116438
20185030176,4,THEFT OF BICYCLE,Theft,2018-08-07,1710 RUTLAND DR,N,2018-08-08,E,78758,18.21,3123711,10109713
20185042327,9,BURGLARY OF VEHICLE,Theft,2018-10-22,1703 W 5TH ST,N,2018-10-23,B,78703,12,3107148,10073095
20183390890,4,THEFT,Theft,2018-12-05,1030 NORWOOD PARK BLVD,N,2018-12-05,I,78753,18.13,3129996,10096983
20182871689,2,BURGLARY OF VEHICLE,Theft,2018-10-14,4911 S IH 35 SVRD NB,N,2018-11-01,F,78744,24.11,3110342,10048148
20183020250,9,THEFT,Theft,2018-10-29,710 W CESAR CHAVEZ ST,C,2018-10-31,G,78701,12,3111496,10069981
20188004899,7,BURGLARY OF VEHICLE,Theft,2018-12-13,1009 MORROW ST,N,2018-12-17,I,78757,15.04,3121532,10098958
20185042684,7,BURGLARY OF VEHICLE,Theft,2018-10-24,2600 SCOFIELD RIDGE PKWY,N,2018-10-25,A,78727,18.47,3127448,10130202
20185039979,9,THEFT,Theft,2018-10-08,400 E 6TH ST,N,2018-10-09,G,78701,11,3115491,10070521
20185027355,6,BURGLARY OF VEHICLE,Theft,2018-07-19,6800 MC NEIL DR,N,2018-07-23,A,78729,204.1,3107553,10132774
20182011323,8,THEFT,Theft,2018-07-20,2200 WILLIAM BARTON DR,N,2018-08-01,D,78746,19.11,3104949,10069209
20183490777,4,BURGLARY NON RESIDENCE,Burglary,2018-12-15,8101 N LAMAR BLVD NB,N,2019-01-21,E,78753,18.04,3123909,10100579
20183240343,9,BURGLARY NON RESIDENCE,Burglary,2018-11-20,102 W 3RD ST,N,2018-12-17,G,78701,11,3113929,10069764
20185031142,10,THEFT BY SHOPLIFTING,Theft,2018-08-13,8104 MESA DR,N,2018-08-13,B,78759,17.06,3108849,10108600
20182321494,9,AUTO THEFT,Auto Theft,2018-08-20,NEWTON ST / W MILTON ST,N,2018-08-21,D,78704,13.05,3111310,10063261
20185044899,7,THEFT FROM AUTO,Theft,2018-11-08,1000 MARKHAM LN,N,2018-11-12,E,78753,18.39,3139501,10116909
20185044907,1,THEFT FROM AUTO,Theft,2018-11-08,2250 RIDGEPOINT DR,N,2018-11-09,I,78754,18.34,3134806,10093981
20183020348,7,BURGLARY NON RESIDENCE,Burglary,2018-10-29,1205 W WELLS BRANCH PKWY,N,2018-11-18,E,78660,18.4,3138842,10133198
20185036914,3,THEFT,Theft,2018-09-18,2508 E RIVERSIDE DR,N,2018-09-26,H,78741,23.04,3120958,10059176
20182351539,10,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,2018-08-23,11901 PAVILION BLVD,C,2018-09-06,A,78759,25,3109342,10127585
20185035192,10,BURGLARY OF VEHICLE,Theft,2018-09-07,4102 TRIPLE CROWN,N,2018-09-10,B,78746,19.12,3095502,10095699
