GO Primary Key (Year plus Incident Number),Council District,GO Highest Offense Desc,Crime Type,GO Report Date,GO Location,GO X Coordinate,GO Y Coordinate,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract
20185052459,3,BURGLARY OF VEHICLE,Theft,30-Dec-18,3001 S CONGRESS AVE,3110095.00,10057569,N,31-Jan-19,D,78704,23.08
20185052091,1,BREACH OF COMPUTER SECURITY,Theft,27-Dec-18,803 SAN SABA ST,3122679.00,10069217,N,15-Apr-19,C,78702,9.01
20185041726,6,BURGLARY OF VEHICLE,Theft,18-Oct-18,12440 ALAMEDA TRACE CIR,3112658.00,10129436,N,18-Oct-18,A,78727,17.86
20181821316,8,BURGLARY OF RESIDENCE,Burglary,1-Jul-18,7807 COPPERAS DR,3080506.00,10049674,N,29-Mar-19,D,78749,17.77
20185050294,3,BURGLARY OF VEHICLE,Theft,14-Dec-18,1100 KIRK AVE,3128656.00,10069789,N,8-Jan-19,C,78702,8.01
20185036421,7,THEFT,Theft,14-Sep-18,9061 RESEARCH BLVD SVRD NB,3118347.00,10109375,N,14-Sep-18,A,78758,18.49
20183112013,9,THEFT,Theft,7-Nov-18,1000 E 41ST ST,3121344.00,10082703,N,8-Nov-18,B,78751,3.02
20183331094,4,THEFT,Theft,29-Nov-18,1660 E 51ST ST,3127855.00,10084304,N,3-Dec-18,I,78723,21.05
20183200871,9,THEFT,Theft,16-Nov-18,906 RETAMA ST,3110393.00,10066836,N,19-Nov-18,D,78704,13.05
20182421215,3,THEFT BY SHOPLIFTING,Theft,30-Aug-18,710 E BEN WHITE BLVD WB,3110268.00,10052995,,,D,78704,24.03
20185049320,9,BURGLARY OF VEHICLE,Theft,7-Dec-18,411 E 43RD ST,3119134.00,10084198,N,10-Dec-18,B,78751,3.02
20182490552,3,AUTO THEFT,Auto Theft,6-Sep-18,2609 METCALFE RD,3116451.00,10055881,C,26-Nov-18,H,78741,23.07
20182510418,6,BURG NON RESIDENCE SHEDS,Burglary,8-Sep-18,12233 N FM 620 RD,3090001.00,10140817,N,14-Sep-18,A,78750,204.03
20183600306,7,AUTO THEFT,Auto Theft,26-Dec-18,3101 LONGHORN BLVD,3117314.00,10112264,N,4-Jan-19,A,78758,18.49
20183511363,10,THEFT,Theft,17-Dec-18,9722 GREAT HILLS TRL,3110334.00,10116809,N,7-Feb-19,A,78759,17.22
20185044010,7,THEFT OF LICENSE PLATE,Theft,2-Nov-18,11707 N LAMAR BLVD,3132068.00,10114446,N,6-Nov-18,E,78753,18.24
20183510419,9,AUTO THEFT,Auto Theft,17-Dec-18,5204 AVENUE H,3121077.00,10088433,N,19-Dec-18,I,78751,3.05
20185025495,7,BURGLARY OF VEHICLE,Theft,6-Jul-18,12820 N LAMAR BLVD,3133369.00,10124408,N,9-Jul-18,E,78753,18.48
20183210964,9,BURGLARY OF RESIDENCE,Burglary,17-Nov-18,1713 MARIPOSA DR,3116830.00,10058869,N,19-Nov-18,H,78741,14.03
20185051967,8,BURGLARY OF VEHICLE,Theft,26-Dec-18,7607 PONOMA TRL,3078821.00,10051142,N,14-Jan-19,D,78749,17.38
20185052327,7,BURGLARY OF VEHICLE,Theft,28-Dec-18,3400 PALM WAY,3118942.00,10120313,N,31-Dec-18,A,78758,18.49
20185047831,7,THEFT,Theft,28-Nov-18,9607 RESEARCH BLVD NB,3113169.00,10114556,,,A,78759,17.53
20185041847,10,THEFT FROM AUTO,Theft,18-Oct-18,11624 JOLLYVILLE RD,3110614.00,10124945,N,22-Oct-18,A,78759,25
20185051966,2,THEFT,Theft,26-Dec-18,4701 S IH 35 SVRD NB,3110888.00,10048856,N,27-Dec-18,F,78744,24.11
20183370732,4,THEFT,Theft,3-Dec-18,1030 NORWOOD PARK BLVD,3129996.00,10096983,C,3-Dec-18,I,78753,18.13
20185046742,4,THEFT,Theft,20-Nov-18,901 W BRAKER LN,3130349.00,10112811,N,7-Jan-19,E,78758,18.45
20188004743,5,THEFT,Theft,1-Dec-18,2112 COURTNEY ST,3093503.00,10045789,N,4-Dec-18,F,78745,17.28
20183080754,3,AUTO THEFT,Auto Theft,4-Nov-18,1121 BROOKSWOOD AVE,3131285.00,10070116,N,7-Nov-18,C,78721,21.11
20188004661,4,THEFT,Theft,26-Nov-18,8210 N IH 35 NB,3128380.00,10099232,N,27-Nov-18,E,78753,18.13
20185049279,1,BURGLARY OF VEHICLE,Theft,7-Dec-18,6911 DUBUQUE LN,3137780.00,10088329,N,10-Dec-18,I,78723,21.13
20182260221,2,BURGLARY OF VEHICLE,Theft,14-Aug-18,6007 PINO LN,3112612.00,10041938,N,20-Aug-18,F,78744,24.12
20183300491,6,THEFT OF TRAILER,Theft,3-Dec-18,9520 SPECTRUM DR,3104211.00,10148189,N,3-Dec-18,A,78717,205.08
20185051109,7,BURGLARY OF VEHICLE,Theft,19-Dec-18,7604 HARDY DR,3117838.00,10100977,N,20-Dec-18,I,78757,15.04
20183470602,7,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,13-Dec-18,8242 RESEARCH BLVD SVRD SB,3122142.00,10102806,N,19-Dec-18,I,78757,18.18
20183551688,1,AGG SEXUAL ASSAULT W OBJECT,Rape,21-Dec-18,,,,C,7-Jan-19,C,78724,22.01
20188004062,8,THEFT FROM PERSON,Theft,16-Oct-18,2100 BARTON SPRINGS RD,3106393.00,10070460,N,17-Oct-18,D,78746,19.11
20185048678,2,BURGLARY OF VEHICLE,Theft,4-Dec-18,7320 SALT SPRINGS DR,3115564.00,10033631,N,5-Dec-18,F,78744,24.26
20183140898,7,BURG NON RESIDENCE SHEDS,Burglary,10-Nov-18,7211 EASY WIND DR,3121259.00,10097249,N,13-Nov-18,I,78757,15.04
20183160303,9,THEFT FROM PERSON,Theft,12-Nov-18,W 2ND ST / COLORADO ST,3113486.00,10069503,N,13-Nov-18,G,78701,11
20185048092,7,BURGLARY OF VEHICLE,Theft,30-Nov-18,12600 PALFREY DR,3124311.00,10127654,N,4-Dec-18,A,78727,18.46
20181741816,9,THEFT OF BICYCLE,Theft,23-Jun-18,111 E CESAR CHAVEZ ST,3113960.00,10068938,N,26-Jun-18,G,78701,11
20181950706,1,BURGLARY OF RESIDENCE,Burglary,14-Jul-18,6855 E US 290 HWY SVRD EB,3131259.00,10090288,N,8-Aug-18,I,78723,21.12
20182210514,1,BURGLARY NON RESIDENCE,Burglary,9-Aug-18,8906 WALL ST,3136206.00,10098294,N,9-Aug-18,E,78754,18.34
20183051262,7,THEFT BY SHOPLIFTING,Theft,1-Nov-18,1434 W WELLS BRANCH PKWY,3137594.00,10134827,C,22-Nov-18,E,78660,18.4
20181830113,6,THEFT,Theft,2-Jul-18,11906 ALPHEUS AVE,3117020.00,10123950,,,A,78759,17.45
20185049097,7,BURGLARY OF VEHICLE,Theft,6-Dec-18,15119 N IH 35 SVRD NB,3136761.00,10135760,N,10-Dec-18,E,78660,18.57
20183530394,2,DEADLY CONDUCT,Agg Assault,19-Dec-18,5222 PINE PL,3112666.00,10045563,N,4-Apr-19,F,78744,24.11
20185051711,9,BURGLARY OF VEHICLE,Theft,23-Dec-18,911 W ANNIE ST,3108682.00,10063642,N,26-Dec-18,D,78704,13.05
20182471825,4,THEFT,Theft,4-Sep-18,1822 RUTLAND DR,3123194.00,10111271,N,11-Sep-18,E,78758,18.21
20185051234,3,BURGLARY OF VEHICLE,Theft,20-Dec-18,2317 S PLEASANT VALLEY RD,3119878.00,10056802,N,26-Dec-18,H,78741,23.14
20185049874,4,THEFT BY SHOPLIFTING,Theft,11-Dec-18,5457 N IH 35 SVRD NB,3125833.00,10088262,N,12-Dec-18,I,78723,21.05
20183351256,7,BURGLARY OF RESIDENCE,Burglary,1-Dec-18,12349 METRIC BLVD,3128062.00,10122630,N,3-Dec-18,E,78758,18.26
20183560359,2,AUTO THEFT,Auto Theft,22-Dec-18,300 EBERHART LN,3102844.00,10045119,N,26-Dec-18,F,78745,24.02
20185036367,7,THEFT FROM AUTO,Theft,14-Sep-18,11506 EUBANK DR,3130483.00,10114221,N,17-Sep-18,E,78758,18.45
20183360766,7,BURGLARY NON RESIDENCE,Burglary,2-Dec-18,10515 N MOPAC EXPY NB,3116531.00,10115747,N,9-Jan-19,A,78758,17.53
20183610729,7,AUTO THEFT,Auto Theft,27-Dec-18,9150 RESEARCH BLVD SVRD SB,3117204.00,10109565,N,2-Jan-19,B,78757,18.17
20185047703,3,BURGLARY OF VEHICLE,Theft,28-Nov-18,5400 ALEXIS CV,3124379.00,10057235,N,14-Dec-18,H,78741,23.18
20183300188,3,THEFT,Theft,26-Nov-18,2237 E RIVERSIDE DR,3119795.00,10060019,N,5-Dec-18,H,78741,23.16
20181740680,6,THEFT BY SHOPLIFTING,Theft,23-Jun-18,11301 LAKELINE BLVD,3094708.00,10147191,N,5-Jul-18,A,78717,203.11
20183290174,5,BURGLARY OF RESIDENCE,Burglary,25-Nov-18,2408 BERKETT DR,3094558.00,10050084,N,27-Nov-18,D,78745,17.13
20182190206,3,THEFT,Theft,7-Aug-18,901 W BEN WHITE BLVD SVRD EB,3104682.00,10055364,C,7-Aug-18,D,78745,20.03
20181740988,3,AGG ROBBERY/DEADLY WEAPON,Robbery,23-Jun-18,2015 E RIVERSIDE DR,3119270.00,10060529,C,27-Jun-18,H,78741,23.16
20183230707,9,BURGLARY NON RESIDENCE,Burglary,19-Nov-18,817 W 5TH ST,3111069.00,10071226,N,26-Nov-18,G,78703,12
20185052145,6,THEFT FROM AUTO,Theft,27-Dec-18,10800 LAKELINE BLVD,3096821.00,10148026,N,31-Dec-18,A,78717,203.11
20181930573,1,THEFT,Theft,12-Jul-18,6800 BERKMAN DR,3130390.00,10090127,N,25-Jul-18,I,78723,21.04
20185029786,2,THEFT,Theft,4-Aug-18,901 BODARK LN,3098821.00,10043730,N,11-Sep-18,F,78745,24.24
20182180616,3,BURGLARY NON RESIDENCE,Burglary,6-Aug-18,3601 S CONGRESS AVE,3109152.00,10055635,N,24-Oct-18,D,78704,23.08
20183470860,2,AUTO THEFT,Auto Theft,13-Dec-18,1704 NELMS DR,3107921.00,10043296,,,F,78744,24.19
20185025744,2,THEFT,Theft,8-Jul-18,6404 ROSEBOROUGH DR,3115701.00,10031606,C,9-Jul-18,F,78747,24.26
20185030869,5,BURGLARY OF VEHICLE,Theft,10-Aug-18,2300 W BEN WHITE BLVD SVRD WB,3098945.00,10057577,N,14-Aug-18,D,78704,20.04
20183130635,9,AGG ASSAULT,Agg Assault,9-Nov-18,701 CONGRESS AVE,3114566.00,10071118,C,24-Nov-18,G,78701,11
20188002858,8,BURGLARY OF VEHICLE,Theft,29-Jul-18,3601 W WILLIAM CANNON DR,3086610.00,10050549,N,17-Aug-18,D,78749,17.76
20185034362,8,THEFT OF BICYCLE,Theft,1-Sep-18,5900 PARKWOOD DR,3079678.00,10060101,N,4-Sep-18,D,78735,19.15
20181740641,9,ROBBERY BY ASSAULT,Robbery,23-Jun-18,3000 BREEZE TER,3121694.00,10077396,N,27-Jun-18,C,78722,4.01
20188002712,7,BURGLARY OF VEHICLE,Theft,13-Jul-18,12185 RUNNING BIRD LN,3128010.00,10121805,N,19-Jul-18,E,78758,18.26
20182191688,9,THEFT FROM PERSON,Theft,7-Aug-18,308 CONGRESS AVE,3113973.00,10069882,N,13-Aug-18,G,78701,11
20185026518,7,BURGLARY OF VEHICLE,Theft,13-Jul-18,12400 N IH 35 SVRD SB,3134430.00,10120298,N,16-Jul-18,E,78753,18.26
20188002480,6,THEFT BY SHOPLIFTING,Theft,21-Jun-18,11521 N FM 620 RD,3086560.00,10137995,N,2-Jul-18,A,78726,17.14
20185039118,6,THEFT OF BICYCLE,Theft,2-Oct-18,6010 W PARMER LN,3113317.00,10134570,N,5-Dec-18,A,78727,17.85
20182860220,4,THEFT,Theft,13-Oct-18,1660 E 51ST ST,3127855.00,10084304,N,17-Oct-18,I,78723,21.05
20185033031,9,THEFT,Theft,24-Aug-18,501 E 8TH ST,3116006.00,10070898,N,27-Aug-18,G,78701,11
20185050517,9,THEFT,Theft,15-Dec-18,1201 BARBARA JORDAN BLVD,3124601.00,10084923,N,17-Dec-18,B,78723,3.06
20185025282,10,THEFT OF BICYCLE,Theft,4-Jul-18,4330 BULL CREEK RD,3110092.00,10089280,N,5-Jul-18,B,78731,1.01
20188003628,3,BURGLARY OF VEHICLE,Theft,17-Sep-18,2000 DINSDALE LN,3115857.00,10055547,N,24-Sep-18,H,78741,23.07
20185024895,3,THEFT,Theft,2-Jul-18,1900 E OLTORF ST,3117101.00,10057503,N,25-Jul-18,H,78741,23.15
20185033822,10,AUTO THEFT,Auto Theft,29-Aug-18,6804 N CAPITAL OF TEXAS HWY SB,3098913.00,10107331,N,4-Sep-18,A,78750,17.16
20181871519,1,DEADLY CONDUCT,Agg Assault,6-Jul-18,2300 ROSEWOOD AVE,3123318.00,10071915,C,6-Jul-18,C,78702,8.02
20185026681,6,BURGLARY OF VEHICLE,Theft,14-Jul-18,10707 LAKE CREEK PKWY,3092956.00,10138175,N,16-Jul-18,A,78750,204.05
20182660071,9,AGG ASSAULT,Agg Assault,23-Sep-18,716 W 6TH ST,3111959.00,10071504,N,1-Nov-18,G,78701,11
20188004672,9,THEFT OF BICYCLE,Theft,22-Nov-18,312 W 39TH ST,3116429.00,10083608,N,27-Nov-18,B,78751,3.02
20182001213,9,THEFT OF BICYCLE,Theft,19-Jul-18,1801 E 51ST ST,3127952.00,10083340,,,B,78723,3.06
20185027941,9,THEFT OF BICYCLE,Theft,23-Jul-18,617 CONGRESS AVE,3114511.00,10070940,N,24-Jul-18,G,78701,11
20181950792,9,BURGLARY OF RESIDENCE,Burglary,14-Jul-18,1037 E 44TH ST,3122205.00,10083035,N,5-Sep-18,B,78751,3.02
20185034379,9,BURGLARY OF VEHICLE,Theft,1-Sep-18,4818 BERKMAN DR,3127421.00,10083387,N,5-Sep-18,B,78723,3.06
20188002612,2,THEFT,Theft,5-Jul-18,3600 PRESIDENTIAL BLVD,3138850.00,10047302,N,21-Aug-18,AP,78719,9800
20185025945,3,THEFT,Theft,10-Jul-18,1301 CROSSING PL,3123895.00,10059508,N,24-Jul-18,H,78741,23.17
20185051399,7,THEFT OF BICYCLE,Theft,21-Dec-18,4509 SINCLAIR AVE,3113632.00,10088601,N,21-Dec-18,B,78756,2.06
20181900431,3,THEFT BY SHOPLIFTING,Theft,9-Jul-18,710 E BEN WHITE BLVD EB,3110517.00,10052730,N,19-Jul-18,D,78745,24.03
20182150090,2,DEADLY CONDUCT,Agg Assault,3-Aug-18,4505 FRANKLIN PARK DR,3114598.00,10045472,C,3-Aug-18,F,78744,24.11
20185028932,1,BURGLARY OF VEHICLE,Theft,30-Jul-18,11912 LANSDOWNE RD,3155453.00,10104111,N,30-Jul-18,C,78754,18.56
20185026253,10,BURGLARY OF VEHICLE,Theft,11-Jul-18,8901 BUSINESS PARK DR,3114051.00,10111072,N,12-Jul-18,B,78759,17.07
20185025125,4,THEFT,Theft,3-Jul-18,300 E ST JOHNS AVE,3124813.00,10095204,N,4-Jul-18,I,78752,18.04
20188002635,9,BURGLARY OF VEHICLE,Theft,28-Jun-18,3320 HARMON AVE,3120329.00,10079559,N,13-Jul-18,B,78705,4.01
20182211976,2,AGG ROBBERY/DEADLY WEAPON,Robbery,9-Aug-18,31 PALMA CIR,3133119.00,10053850,N,31-Jan-19,H,78744,24.31
20183031288,3,THEFT,Theft,30-Oct-18,2701 E 7TH ST,3124305.00,10067892,C,31-Oct-18,C,78702,9.02
20185041841,7,THEFT,Theft,18-Oct-18,12005 CABANA LN,3118608.00,10123909,,,A,78727,18.28
20188002446,8,THEFT BY SHOPLIFTING,Theft,22-Jun-18,6900 BRODIE LN,3087289.00,10051111,N,17-Aug-18,D,78749,17.5
20185038568,1,THEFT,Theft,28-Sep-18,2110 E 12TH ST,3122355.00,10073243,N,12-Oct-18,C,78702,8.03
20185038324,9,THEFT,Theft,26-Sep-18,1201 BARBARA JORDAN BLVD,3124601.00,10084923,N,27-Sep-18,B,78723,3.06
20185038617,3,BURGLARY OF VEHICLE,Theft,28-Sep-18,701 E STASSNEY LN,3106653.00,10045949,N,1-Oct-18,F,78745,24.02
20185038847,10,THEFT OF LICENSE PLATE,Theft,30-Sep-18,10616 RESEARCH BLVD SVRD SB,3112007.00,10117918,N,17-Oct-18,A,78759,17.22
20185024822,10,THEFT OF LICENSE PLATE,Theft,1-Jul-18,10306 MORADO CV,3109774.00,10119232,N,4-Jul-18,A,78759,17.22
20181860680,3,BURGLARY NON RESIDENCE,Burglary,5-Jul-18,2709 S 1ST ST,3108450.00,10059657,N,15-Aug-18,D,78704,13.08
20181890768,3,THEFT,Theft,8-Jul-18,1600 NASH HERNANDEZ SR RD,3117951.00,10064707,N,6-Aug-18,G,78702,10
20182120638,4,THEFT OF METAL,Theft,31-Jul-18,9128 METRIC BLVD,3120048.00,10109151,N,7-Aug-18,E,78758,18.2
20185044250,8,BURGLARY OF VEHICLE,Theft,5-Nov-18,1707 CAMP CRAFT RD,3088277.00,10072774,N,7-Nov-18,D,78746,19.17
20185031050,1,BURGLARY OF VEHICLE,Theft,12-Aug-18,7224 NORTHEAST DR,3133640.00,10090689,N,13-Aug-18,I,78723,21.12
20181751591,5,THEFT,Theft,24-Jun-18,2201 BARTON SPRINGS RD,3105420.00,10068947,N,23-Jul-18,D,78704,19.01
20185026806,7,THEFT,Theft,15-Jul-18,9901 N CAPITAL OF TEXAS HWY NB,3114031.00,10115218,N,18-Jul-18,A,78759,17.53
20185042267,9,THEFT,Theft,22-Oct-18,E 5TH ST / BRAZOS ST,3114628.00,10070284,N,23-Oct-18,G,78701,11
20182170238,2,BURGLARY OF VEHICLE,Theft,5-Aug-18,4911 S IH 35 SVRD NB,3110342.00,10048148,N,21-Aug-18,F,78744,24.11
20185023415,10,THEFT FROM AUTO,Theft,21-Jun-18,12148 JOLLYVILLE RD,3106163.00,10129192,N,25-Jun-18,A,78759,17.56
20185038004,7,THEFT BY SHOPLIFTING,Theft,25-Sep-18,11300 N LAMAR BLVD,3131034.00,10112844,N,27-Sep-18,E,78758,18.45
20182581188,4,BURGLARY OF RESIDENCE,Burglary,15-Sep-18,11201 SELMA DR,3128637.00,10113124,N,18-Sep-18,E,78758,18.45
20182670544,3,THEFT FROM PERSON,Theft,24-Sep-18,2507 E RIVERSIDE DR,3120457.00,10058415,C,24-Sep-18,H,78741,23.16
20183051150,5,THEFT BY SHOPLIFTING,Theft,1-Nov-18,9500 S IH 35 SVRD SB,3099306.00,10032153,N,7-Nov-18,F,78748,24.21
20185038639,6,BURGLARY OF VEHICLE,Theft,28-Sep-18,13376 N US 183 HWY SB,3098645.00,10134785,N,1-Oct-18,A,78750,204.05
20185029432,7,THEFT OF BICYCLE,Theft,2-Aug-18,2525 W ANDERSON LN,3116494.00,10102601,N,14-Aug-18,B,78757,15.01
20188002749,9,THEFT FROM BUILDING,Theft,10-Jul-18,2200 ALDRICH ST,3126430.00,10083053,N,25-Jul-18,B,78723,3.06
20185039886,10,BURGLARY OF VEHICLE,Theft,7-Oct-18,7301 SPICEWOOD SPRINGS RD,3098164.00,10120825,N,8-Oct-18,A,78750,17.16
20185033662,1,THEFT,Theft,28-Aug-18,7012 THISTLE HILL WAY,3154992.00,10100842,,,C,78754,18.56
20182580769,1,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,15-Sep-18,8201 VIEW RIDGE DR,3150347.00,10082665,C,21-Sep-18,C,78724,22.02
20181670531,8,BURGLARY OF VEHICLE,Theft,16-Jun-18,3900 S MOPAC EXPY SVRD SB,3093433.00,10061615,N,6-Jul-18,D,78746,19.17
20182110809,2,BURGLARY NON RESIDENCE,Burglary,30-Jul-18,8003 S IH 35 SVRD NB,3103663.00,10037105,N,11-Sep-18,F,78744,24.29
20188003264,10,THEFT BY SHOPLIFTING,Theft,12-Aug-18,10710 RESEARCH BLVD SB,3111457.00,10118151,N,3-Dec-18,A,78759,17.22
20188003290,9,BURGLARY OF VEHICLE,Theft,25-Aug-18,4600 MUELLER BLVD,3125013.00,10082433,N,28-Aug-18,B,78723,3.06
20185041055,4,BURGLARY OF VEHICLE,Theft,15-Oct-18,605 MASTERSON PASS,3129737.00,10107910,N,16-Oct-18,E,78753,18.23
20185029701,7,THEFT FROM AUTO,Theft,3-Aug-18,12701 LAMPLIGHT VILLAGE AVE,3128376.00,10126080,N,6-Aug-18,A,78727,18.48
20188003001,6,THEFT BY SHOPLIFTING,Theft,3-Aug-18,14028 N US 183 HWY SVRD SB,3093585.00,10146428,N,9-Aug-18,A,78613,203.18
20182160861,5,THEFT,Theft,4-Aug-18,2110 W SLAUGHTER LN,3088927.00,10036469,C,14-Aug-18,F,78748,17.47
20188002889,6,BURGLARY OF VEHICLE,Theft,30-Jul-18,13401 LEGENDARY DR,3115528.00,10132788,N,2-Aug-18,A,78727,17.85
20185043593,7,BURGLARY OF VEHICLE,Theft,31-Oct-18,8120 RESEARCH BLVD SB,3122210.00,10102048,N,1-Nov-18,I,78757,18.18
20182051093,9,THEFT,Theft,24-Jul-18,85 TRINITY ST,3114906.00,10068359,O,26-Jul-18,G,78701,11
20185026183,1,BURGLARY OF VEHICLE,Theft,11-Jul-18,1000 SAN MARCOS ST,3117902.00,10071207,N,11-Jul-18,G,78702,9.01
20185023514,4,BURGLARY OF VEHICLE,Theft,21-Jun-18,1200 BROADMOOR DR,3125735.00,10086793,N,22-Jun-18,I,78723,21.05
20185038840,5,THEFT,Theft,30-Sep-18,6800 WEST GATE BLVD,3091727.00,10048807,N,1-Oct-18,D,78745,17.5
20185038841,10,BURGLARY OF VEHICLE,Theft,30-Sep-18,6701 LAKEWOOD DR,3099472.00,10106007,N,1-Oct-18,B,78731,17.05
20182440611,5,AGG ASSAULT,Agg Assault,1-Sep-18,3400 W SLAUGHTER LN,3082008.00,10039052,N,25-Oct-18,F,78748,17.46
20181861038,7,BURGLARY OF VEHICLE,Theft,5-Jul-18,12400 N IH 35 SVRD SB,3134430.00,10120298,N,14-Jul-18,E,78753,18.26
20182360772,,AUTO THEFT,Auto Theft,24-Aug-18,7500 ANTRIM TRL,3158301.00,10103550,C,28-Aug-18,C,78653,18.56
20182001741,3,SEXUAL ASSAULT OF CHILD/OBJECT,Rape,19-Jul-18,,,,N,29-Aug-18,D,78704,20.05
20182020405,4,BURG NON RESIDENCE SHEDS,Burglary,21-Jul-18,2427 KRAMER LN,3121707.00,10116392,C,7-Aug-18,E,78758,18.21
20182211441,7,AUTO THEFT,Auto Theft,9-Aug-18,1105 ROMERIA DR,3118751.00,10093936,N,14-Aug-18,I,78757,15.05
20185033220,9,BURGLARY OF VEHICLE,Theft,25-Aug-18,208 BARTON SPRINGS RD,3113104.00,10068038,N,29-Aug-18,D,78704,13.05
20182600043,4,BURGLARY NON RESIDENCE,Burglary,17-Sep-18,7535 N LAMAR BLVD,3122434.00,10098296,C,23-Sep-18,I,78752,18.04
20185033854,1,BURGLARY OF VEHICLE,Theft,29-Aug-18,1000 SAN MARCOS ST,3117902.00,10071207,N,29-Aug-18,G,78702,9.01
20185033864,7,BREACH OF COMPUTER SECURITY,Theft,29-Aug-18,13310 GENE ALLAN RD,3123573.00,10131410,N,24-Oct-18,A,78727,18.46
20188003421,3,THEFT,Theft,28-Aug-18,2901 PARKER LN,3115245.00,10055476,N,11-Sep-18,H,78741,23.07
20185034172,1,BURGLARY OF VEHICLE,Theft,31-Aug-18,6600 ED BLUESTEIN BLVD NB,3139693.00,10086046,N,3-Sep-18,C,78724,22.01
20182470854,7,BURG NON RESIDENCE SHEDS,Burglary,4-Sep-18,3210 ESPERANZA XING,3119294.00,10118872,N,7-Sep-18,A,78758,18.49
20185032279,7,THEFT,Theft,20-Aug-18,8000 SHOAL CREEK BLVD,3114068.00,10105913,N,4-Oct-18,B,78757,18.17
20185033231,6,THEFT,Theft,25-Aug-18,8650 SPICEWOOD SPRINGS RD,3103800.00,10130609,,,A,78759,204.05
20182601486,9,THEFT,Theft,17-Sep-18,1801 E 51ST ST,3127952.00,10083340,N,21-Sep-18,B,78723,3.06
20183080810,1,BURGLARY OF VEHICLE,Theft,4-Nov-18,12000 DESSAU RD,3141263.00,10112276,N,7-Nov-18,E,78753,18.35
20182370627,9,TAKE WEAPON FRM POLICE OFFICER,Agg Assault,25-Aug-18,500 E 7TH ST,3115951.00,10070759,C,26-Aug-18,G,78701,11
20182490156,6,BURGLARY OF VEHICLE,Theft,6-Sep-18,7101 N SIOUX TRL,3108593.00,10133440,N,7-Sep-18,A,78729,204.1
20188003682,7,THEFT BY SHOPLIFTING,Theft,19-Sep-18,1434 W WELLS BRANCH PKWY,3137594.00,10134827,N,20-Sep-18,E,78660,18.4
20185034307,2,BURGLARY OF VEHICLE,Theft,1-Sep-18,7809 E BEN WHITE BLVD SVRD EB,3132052.00,10053066,N,3-Sep-18,H,78744,24.31
20188002828,8,THEFT BY SHOPLIFTING,Theft,26-Jul-18,6900 BRODIE LN,3087289.00,10051111,N,16-Oct-18,D,78749,17.5
20182011001,5,AUTO THEFT,Auto Theft,20-Jul-18,3409 DAVIS LN,3084220.00,10043086,N,25-Jul-18,F,78748,17.46
20185025979,4,THEFT FROM AUTO,Theft,10-Jul-18,10210 N IH 35 SVRD SB,3132217.00,10107215,N,12-Jul-18,E,78753,18.23
20185029579,2,BURGLARY OF VEHICLE,Theft,2-Aug-18,5901 E STASSNEY LN,3118720.00,10042867,N,20-Aug-18,F,78744,24.31
20188003271,6,THEFT FROM BUILDING,Theft,12-Aug-18,12989 N US 183 HWY SVRD NB,3102417.00,10132355,N,19-Oct-18,A,78729,204.06
20181930469,10,BURGLARY OF VEHICLE,Theft,12-Jul-18,8100 N CAPITAL OF TEXAS HWY SB,3103443.00,10111735,N,16-Jul-18,A,78750,17.16
20185025729,4,BURGLARY OF VEHICLE,Theft,8-Jul-18,10802 BURNWOOD DR,3127098.00,10112560,N,9-Jul-18,E,78758,18.21
20182730503,3,THEFT FROM PERSON,Theft,30-Sep-18,1301 W OLTORF ST,3106243.00,10061986,N,8-Nov-18,D,78704,13.07
20185036312,10,THEFT BY SHOPLIFTING,Theft,13-Sep-18,1500 W 35TH ST,3112028.00,10084715,N,14-Sep-18,B,78731,1.01
20185029221,6,THEFT,Theft,31-Jul-18,6001 W PARMER LN,3112929.00,10133797,N,20-Sep-18,A,78727,17.85
20185037543,7,BURGLARY OF VEHICLE,Theft,21-Sep-18,11113 RESEARCH BLVD SVRD NB,3112507.00,10120846,N,24-Sep-18,A,78759,17.54
20185036626,1,BURGLARY OF VEHICLE,Theft,16-Sep-18,11233 KILDOON DR,3152007.00,10101205,N,17-Sep-18,C,78754,18.56
20185041601,4,BURGLARY OF VEHICLE,Theft,17-Oct-18,1044 NORWOOD PARK BLVD,3129896.00,10096032,N,19-Oct-18,I,78753,18.13
20182671606,3,AUTO THEFT,Auto Theft,24-Sep-18,1118 GUNTER ST,3128276.00,10070338,N,28-Sep-18,C,78702,8.01
20185042037,7,BURGLARY OF VEHICLE,Theft,19-Oct-18,12509 N LAMAR BLVD,3133635.00,10122508,N,22-Oct-18,E,78753,18.48
20185032472,3,BURGLARY OF VEHICLE,Theft,21-Aug-18,3203 LOCKE LN,3105935.00,10058859,N,23-Aug-18,D,78704,13.07
20185041566,6,THEFT,Theft,17-Oct-18,2000 VERBENA DR,3091555.00,10138192,N,18-Oct-18,A,78750,204.04
20185036907,6,THEFT OF BICYCLE,Theft,18-Sep-18,8101 SAN FELIPE BLVD,3104075.00,10132369,N,18-Sep-18,A,78729,204.06
20185036923,7,BURGLARY OF VEHICLE,Theft,18-Sep-18,1011 STOBAUGH ST,3121845.00,10099835,N,18-Sep-18,I,78757,15.04
